longitude,latitude,time_rel,gpsspeed
-122.319849,37.576007,89489,31.62931514
-122.319746,37.575912,89490,31.74479151
-122.31964,37.575813,89491,31.79925589
-122.319533,37.575714,89492,31.94315465
-122.319428,37.575617,89493,32.28973194
-122.319325,37.575521,89494,32.7819938
-122.319219,37.575423,89495,33.257589
-122.319111,37.575324,89496,33.64047578
-122.319001,37.57522,89497,34.03712733
-122.318891,37.575116,89498,34.6541658
-122.31878,37.575013,89499,35.6168146
-122.318667,37.574908,89500,36.83407674
-122.318551,37.5748,89501,38.03102646
-122.318431,37.57469,89502,38.90781239
-122.318306,37.574575,89503,39.278869
-122.318176,37.574454,89504,39.12068445
-122.318045,37.574332,89505,38.54002965
-122.317913,37.57421,89506,37.69895813
-122.317784,37.57409,89507,36.74799073
-122.317656,37.573975,89508,35.79494001
-122.317533,37.573863,89509,34.90438941
-122.317414,37.573753,89510,34.1377228
-122.317296,37.573647,89511,33.62380911
-122.317181,37.573545,89512,33.57611561
-122.317067,37.573443,89513,34.20602632
-122.316957,37.573341,89514,35.59858593
-122.316846,37.573243,89515,37.61964258
-122.316732,37.57314,89516,39.89494024
-122.316614,37.573028,89517,41.92031222
-122.316488,37.572909,89518,43.26979131
-122.316353,37.572782,89519,43.75721682
-122.316214,37.572645,89520,43.45922561
-122.316073,37.572502,89521,42.62254379
-122.315939,37.572359,89522,41.56532626
-122.315811,37.572218,89523,40.65230538
-122.31568,37.572083,89524,40.24240982
-122.31555,37.571953,89525,40.49627927
-122.315421,37.57183,89526,41.18943429
-122.315288,37.571711,89527,41.77492533
-122.315153,37.571587,89528,41.71116021
-122.315013,37.571456,89529,40.82916594
-122.314873,37.571322,89530,39.45669567
-122.314738,37.571191,89531,38.14211253
-122.314607,37.571067,89532,37.18749974
-122.314485,37.570947,89533,36.47299113
-122.314371,37.57083,89534,35.69092294
-122.31426,37.570713,89535,34.64590819
-122.314159,37.570591,89536,33.38244088
-122.314047,37.570482,89537,32.10357169
-122.313935,37.570382,89538,30.97455369
-122.313835,37.570282,89539,30.05409229
-122.31375,37.570177,89540,29.36867559
-122.313697,37.570063,89541,28.91175595
-122.313691,37.569948,89542,28.56309524
-122.313745,37.56984,89543,28.0857887
-122.313846,37.569752,89544,27.26197914
-122.313973,37.569701,89545,26.07388381
-122.31412,37.569686,89546,24.73377951
-122.314267,37.569713,89547,23.51748473
-122.31438,37.569772,89548,22.60141325
-122.31445,37.569855,89549,22.03519307
-122.314475,37.569958,89550,21.77291642
-122.314465,37.570058,89551,21.71629449
-122.314431,37.570151,89552,21.79516351
-122.314387,37.570237,89553,22.03385383
-122.314334,37.570321,89554,22.57090723
-122.314282,37.570406,89555,23.6328863
-122.314225,37.57049,89556,25.38095181
-122.314163,37.570573,89557,27.70074363
-122.314095,37.570657,89558,30.20431527
-122.314018,37.570746,89559,32.45892856
-122.313928,37.570843,89560,34.19114591
-122.313827,37.570949,89561,35.34769343
-122.31372,37.571059,89562,36.0389134
-122.313612,37.571174,89563,36.42380898
-122.313499,37.571289,89564,36.63310955
-122.313385,37.571409,89565,36.75394311
-122.31327,37.571524,89566,36.84010411
-122.313154,37.57164,89567,36.94642857
-122.313037,37.571761,89568,37.13132417
-122.312924,37.571881,89569,37.36703813
-122.312811,37.572002,89570,37.44694866
-122.312698,37.572122,89571,37.01770764
-122.312576,37.572238,89572,35.74471675
-122.312437,37.572346,89573,33.49069907
-122.312295,37.572447,89574,30.35691944
-122.312158,37.572539,89575,26.58943442
-122.312033,37.572624,89576,22.49456842
-122.311923,37.572699,89577,18.42284223
-122.311828,37.572765,89578,14.74055048
-122.311751,37.572817,89579,11.72626466
-122.311691,37.572856,89580,9.458407476
-122.311647,37.572887,89581,7.811606922
-122.311612,37.572911,89582,6.566220113
-122.31158,37.572933,89583,5.505357108
-122.311553,37.572949,89584,4.427157747
-122.311533,37.57296,89585,3.191294661
-122.311517,37.57297,89586,1.92098215
-122.311517,37.57297,89587,0.0
-122.311517,37.57297,89646,0.0
-122.311517,37.57297,89647,3.647990645
-122.311505,37.572977,89648,6.781249435
-122.311495,37.572983,89649,10.2715024
-122.311496,37.57299,89650,13.59181495
-122.311462,37.573013,89651,16.66592212
-122.311407,37.57305,89652,19.63682985
-122.311344,37.573092,89653,22.59486556
-122.311275,37.573139,89654,25.50818406
-122.311195,37.573196,89655,28.28794606
-122.311097,37.573265,89656,30.86644318
-122.31099,37.573339,89657,33.19724679
-122.310876,37.573418,89658,35.19836278
-122.310753,37.573504,89659,36.79255899
-122.310615,37.573598,89660,38.0263385
-122.31047,37.573697,89661,39.04605567
-122.310325,37.573797,89662,39.94560939
-122.310175,37.573902,89663,40.72700852
-122.310021,37.574008,89664,41.38065464
-122.309863,37.57412,89665,41.91785706
-122.309704,37.57423,89666,42.35461278
-122.309538,37.574336,89667,42.70743979
-122.309359,37.574433,89668,42.98787108
-122.309165,37.574518,89669,43.20245451
-122.308958,37.57458,89670,43.36681509
-122.308742,37.574624,89671,43.52686027
-122.308521,37.574648,89672,43.78452425
-122.308299,37.574647,89673,44.26168193
-122.308076,37.574624,89674,44.98221737
-122.307855,37.574579,89675,45.8200147
-122.307638,37.574521,89676,46.60178532
-122.30742,37.574459,89677,47.24389828
-122.307195,37.574393,89678,47.78682982
-122.306968,37.574323,89679,48.31569903
-122.306741,37.574251,89680,48.84129448
-122.306513,37.574181,89681,49.24910709
-122.306282,37.574111,89682,49.38154754
-122.306047,37.574041,89683,49.19427072
-122.305809,37.573971,89684,48.83816954
-122.30557,37.573903,89685,48.57276772
-122.305334,37.573836,89686,48.56919608
-122.305105,37.57377,89687,48.77685939
-122.304874,37.573705,89688,48.99107032
-122.304642,37.573639,89689,49.06212669
-122.304407,37.573571,89690,49.02700774
-122.304171,37.573502,89691,49.02976092
-122.303937,37.573434,89692,49.13630862
-122.303703,37.573367,89693,49.25810909
-122.303469,37.573299,89694,49.25528148
-122.303233,37.573231,89695,49.08511768
-122.302997,37.573162,89696,48.83712671
-122.302762,37.573095,89697,48.63995428
-122.302529,37.57303,89698,48.556249
-122.302296,37.572966,89699,48.5679305
-122.302064,37.572902,89700,48.6335555
-122.301833,37.572837,89701,48.73065388
-122.301601,37.572773,89702,48.84843686
-122.301369,37.572707,89703,48.96979114
-122.301138,37.572639,89704,49.07492501
-122.300905,37.572573,89705,49.15528203
-122.30067,37.572507,89706,49.22068377
-122.300435,37.572439,89707,49.28563928
-122.300202,37.572372,89708,49.33147292
-122.299968,37.572306,89709,49.29322922
-122.299732,37.57224,89710,49.11584851
-122.299496,37.572172,89711,48.82686044
-122.299261,37.572105,89712,48.53370551
-122.299025,37.57204,89713,48.33139872
-122.298793,37.571977,89714,48.21130926
-122.298564,37.571911,89715,48.08184489
-122.298334,37.571843,89716,47.88147288
-122.298106,37.571773,89717,47.63727649
-122.297881,37.571698,89718,47.4061753
-122.297662,37.571617,89719,47.20230619
-122.297451,37.571529,89720,47.01346684
-122.297241,37.571438,89721,46.87544596
-122.297033,37.571347,89722,46.89136855
-122.296829,37.57125,89723,47.14784176
-122.296623,37.571159,89724,47.62113049
-122.296416,37.571071,89725,48.19047578
-122.296201,37.57099,89726,48.73556512
-122.295983,37.570906,89727,49.19947886
-122.295756,37.570826,89728,49.57105615
-122.295525,37.570752,89729,49.84970171
-122.29529,37.570683,89730,50.04732046
-122.295051,37.570619,89731,50.19322803
-122.294808,37.57056,89732,50.29865958
-122.294562,37.570507,89733,50.32589191
-122.294314,37.570461,89734,50.23154702
-122.294064,37.570418,89735,50.04873494
-122.293812,37.57038,89736,49.89345254
-122.293559,37.570347,89737,49.87150325
-122.293307,37.570321,89738,49.98876499
-122.293055,37.570304,89739,50.14799088
-122.292799,37.570295,89740,50.23117524
-122.292542,37.570293,89741,50.19382413
-122.292286,37.570295,89742,50.06361599
-122.292029,37.5703,89743,49.86227681
-122.291773,37.570308,89744,49.58705356
-122.291517,37.570319,89745,49.26406236
-122.291265,37.570334,89746,48.97157703
-122.291015,37.570351,89747,48.80520765
-122.290767,37.570367,89748,48.81674003
-122.290522,37.570383,89749,48.96316842
-122.290279,37.570399,89750,49.12068342
-122.290034,37.570416,89751,49.17291598
-122.289786,37.570432,89752,49.08668135
-122.289536,37.570446,89753,48.89077398
-122.289287,37.57046,89754,48.59776823
-122.289039,37.570475,89755,48.17864625
-122.288794,37.570487,89756,47.6174854
-122.288548,37.570499,89757,46.98303576
-122.288304,37.570508,89758,46.44791645
-122.288065,37.570516,89759,46.21845194
-122.287831,37.570524,89760,46.41257384
-122.287599,37.570534,89761,46.97938932
-122.287367,37.570545,89762,47.70758881
-122.287132,37.570556,89763,48.30825856
-122.286894,37.570567,89764,48.53906218
-122.28665,37.570575,89765,48.31555022
-122.286403,37.57058,89766,47.75096679
-122.286156,37.570583,89767,47.09307985
-122.285912,37.570583,89768,46.5745531
-122.285672,37.570583,89769,46.26979128
-122.285436,37.57058,89770,46.07150268
-122.285203,37.570577,89771,45.79761884
-122.28497,37.570576,89772,45.32633918
-122.284735,37.570575,89773,44.65327379
-122.284504,37.570575,89774,43.85312494
-122.284276,37.570572,89775,43.00089262
-122.28405,37.570567,89776,42.09694894
-122.28383,37.570565,89777,41.01458269
-122.283617,37.57056,89778,39.50037133
-122.28341,37.570555,89779,37.27462734
-122.283206,37.570551,89780,34.24360068
-122.283008,37.57055,89781,30.69590737
-122.282822,37.570546,89782,27.27894322
-122.282657,37.570542,89783,24.72462783
-122.282518,37.570537,89784,23.50215755
-122.282404,37.570521,89785,23.60014848
-122.282307,37.570476,89786,24.54873465
-122.282236,37.570403,89787,25.62410663
-122.2822,37.570314,89788,26.07708283
-122.282191,37.57021,89789,25.3561751
-122.282204,37.5701,89790,23.36316914
-122.282233,37.569989,89791,20.59084771
-122.28227,37.569884,89792,17.94806498
-122.282312,37.569795,89793,16.32098164
-122.28235,37.569724,89794,16.11242509
-122.282373,37.569665,89795,17.05691914
-122.282369,37.569604,89796,18.49084775
-122.282337,37.569545,89797,19.85029724
-122.282284,37.569487,89798,20.91450864
-122.282217,37.569425,89799,21.63370515
-122.282147,37.569362,89800,21.81465762
-122.282075,37.569301,89801,21.01555056
-122.282001,37.569235,89802,18.85193453
-122.281923,37.569166,89803,15.54866073
-122.281848,37.569101,89804,12.13162204
-122.281785,37.569046,89805,9.87358628
-122.28174,37.569005,89806,9.477752822
-122.281712,37.568981,89807,10.79211276
-122.281692,37.568961,89808,13.17797568
-122.28166,37.568935,89809,16.02008869
-122.281614,37.5689,89810,18.93385357
-122.281562,37.568859,89811,21.64754407
-122.2815,37.568812,89812,23.84903214
-122.281424,37.568752,89813,25.22775235
-122.281337,37.568683,89814,25.59635354
-122.281247,37.568609,89815,24.90297564
-122.281153,37.568533,89816,23.22589241
-122.28106,37.568454,89817,20.8548359
-122.280972,37.568379,89818,18.29687455
-122.28089,37.568314,89819,16.06584767
-122.280813,37.568273,89820,14.40751428
-122.280734,37.56826,89821,13.23310953
-122.280664,37.568276,89822,12.31272267
-122.280601,37.568303,89823,11.49278224
-122.280539,37.56832,89824,10.73995486
-122.280476,37.568326,89825,10.06621974
-122.280425,37.56834,89826,9.474181048
-122.280394,37.568371,89827,8.955654262
-122.280391,37.568412,89828,8.459746522
-122.280418,37.568445,89829,7.804686994
-122.280461,37.568464,89830,6.697990571
-122.2805,37.568458,89831,4.990475745
-122.280534,37.568435,89832,3.021279443
-122.280534,37.568435,89833,0.0
-122.280483,37.569495,126091,0.0
-122.2805,37.569471,126092,1.156919446
-122.280516,37.569453,126093,1.776577131
-122.280487,37.569446,126094,2.235624783
-122.280444,37.569469,126095,2.433482022
-122.280436,37.569474,126096,2.503675559
-122.280434,37.569488,126097,2.575892832
-122.280434,37.569496,126098,2.703958235
-122.280434,37.569496,126099,2.89120512
-122.280434,37.569496,126100,3.137767448
-122.280434,37.569496,126101,3.513719678
-122.280434,37.569496,126102,4.199791023
-122.280433,37.569506,126103,5.404076704
-122.280436,37.569517,126104,7.180282023
-122.280411,37.569524,126105,9.313362312
-122.280384,37.56953,126106,11.43310927
-122.280344,37.569538,126107,13.28141284
-122.28029,37.569544,126108,14.85660635
-122.280221,37.569546,126109,16.314285
-122.280147,37.569545,126110,17.77001422
-122.280066,37.569539,126111,19.18757374
-122.279982,37.569521,126112,20.43296064
-122.279894,37.569483,126113,21.4191214
-122.279811,37.569428,126114,22.17276731
-122.279733,37.569364,126115,22.77083284
-122.279655,37.569296,126116,23.22618999
-122.279575,37.56923,126117,23.38653224
-122.279497,37.569159,126118,22.90022272
-122.279415,37.569087,126119,21.33816915
-122.279334,37.569015,126120,18.5020828
-122.279252,37.568945,126121,14.75796068
-122.279177,37.568882,126122,11.08035642
-122.279116,37.568831,126123,8.635267105
-122.279074,37.568796,126124,8.122395118
-122.279049,37.568776,126125,9.380505282
-122.279033,37.568759,126126,11.62514814
-122.279011,37.568738,126127,14.10416599
-122.278976,37.568706,126128,16.50721663
-122.278929,37.568665,126129,18.82328819
-122.278874,37.568618,126130,21.00409194
-122.278814,37.568568,126131,22.84717244
-122.278744,37.568509,126132,24.13177065
-122.278663,37.568442,126133,24.78489546
-122.278578,37.568369,126134,24.85818393
-122.278492,37.568295,126135,24.35677014
-122.278401,37.568218,126136,23.16421071
-122.278311,37.568143,126137,21.12797578
-122.278226,37.568072,126138,18.21465743
-122.278147,37.568003,126139,14.71904725
-122.278078,37.567943,126140,11.36979116
-122.27802,37.567893,126141,9.069419043
-122.277977,37.567857,126142,8.38772265
-122.277951,37.567835,126143,9.231398395
-122.277935,37.567816,126144,10.97217238
-122.277927,37.567786,126145,12.96517843
-122.277939,37.567746,126146,14.97165161
-122.277981,37.567704,126147,17.06718713
-122.278037,37.567664,126148,19.29255889
-122.278098,37.56762,126149,21.51502894
-122.278163,37.567569,126150,23.51197834
-122.278236,37.567506,126151,25.0942702
-122.278318,37.567436,126152,26.1970234
-122.278406,37.567363,126153,26.88898783
-122.278502,37.567284,126154,27.32336282
-122.278601,37.567203,126155,27.69717226
-122.278692,37.567116,126156,28.18474656
-122.278769,37.567024,126157,28.84702326
-122.278833,37.566923,126158,29.62477619
-122.278883,37.566813,126159,30.412425
-122.278913,37.566697,126160,31.10438934
-122.278923,37.566573,126161,31.59791621
-122.278927,37.566446,126162,31.80982102
-122.278929,37.566316,126163,31.7257436
-122.278933,37.566186,126164,31.42968695
-122.278936,37.566056,126165,31.05252917
-122.278939,37.565927,126166,30.68452331
-122.278943,37.565799,126167,30.35275261
-122.278946,37.565675,126168,30.06793124
-122.278949,37.565551,126169,29.868824
-122.27895,37.565429,126170,29.80245477
-122.27894,37.565308,126171,29.84345165
-122.278916,37.565189,126172,29.87053495
-122.278871,37.565076,126173,29.78482071
-122.278805,37.564966,126174,29.63147258
-122.278718,37.564866,126175,29.54360065
-122.278615,37.564776,126176,29.57313943
-122.27851,37.564691,126177,29.62619007
-122.278416,37.564602,126178,29.57857102
-122.278336,37.564499,126179,29.42864541
-122.278274,37.564388,126180,29.30230613
-122.278236,37.564274,126181,29.30349665
-122.278216,37.564157,126182,29.40230621
-122.278212,37.564038,126183,29.49121991
-122.278212,37.563919,126184,29.49605621
-122.278213,37.563801,126185,29.38973181
-122.278216,37.563681,126186,29.13891336
-122.278225,37.563562,126187,28.67410681
-122.278245,37.563446,126188,27.89084788
-122.278275,37.563331,126189,26.66383895
-122.278318,37.563219,126190,24.87671097
-122.278361,37.563115,126191,22.47514848
-122.278397,37.563014,126192,19.52868275
-122.278421,37.562919,126193,16.23536062
-122.278432,37.562834,126194,12.8527155
-122.278436,37.562764,126195,9.65020421
-122.278438,37.562708,126196,6.901400701
-122.278439,37.562665,126197,4.827783265
-122.278439,37.562665,126198,3.510304377
-122.278439,37.562665,126199,2.856323894
-122.278439,37.562665,126200,2.657179767
-122.27844,37.562634,126201,2.735881576
-122.27844,37.562634,126202,3.075954799
-122.27844,37.562634,126203,3.762419238
-122.278441,37.562617,126204,4.776227302
-122.278447,37.562631,126205,5.854370674
-122.278453,37.562632,126206,6.521018642
-122.278468,37.562614,126207,6.289433914
-122.278479,37.562587,126208,4.999875601
-122.278486,37.562557,126209,3.119469067
-122.278486,37.562557,126210,0.0
-122.278486,37.562557,126228,0.0
-122.278487,37.562529,126229,3.406622023
-122.278488,37.562512,126230,6.266369048
-122.278485,37.562503,126231,9.378645835
-122.278486,37.562494,126232,12.17894346
-122.278488,37.562459,126233,14.62805061
-122.27849,37.562409,126234,16.95610116
-122.278493,37.562353,126235,19.28162187
-122.278496,37.562291,126236,21.4741068
-122.278497,37.562214,126237,23.33087746
-122.2785,37.562129,126238,24.81889821
-122.278504,37.562032,126239,26.08348159
-122.278503,37.561933,126240,27.22202336
-122.278501,37.561829,126241,28.13333293
-122.278498,37.561718,126242,28.647693
-122.278498,37.561602,126243,28.76651732
-122.278496,37.561482,126244,28.72187441
-122.278494,37.561362,126245,28.79739524
-122.278493,37.561245,126246,29.08965716
-122.278492,37.56113,126247,29.42916608
-122.278491,37.561014,126248,29.53616009
-122.27848,37.560894,126249,29.26480588
-122.27846,37.560771,126250,28.70535647
-122.278434,37.560651,126251,28.076041
-122.278402,37.560537,126252,27.55446362
-122.278366,37.560424,126253,27.21599635
-122.278324,37.560315,126254,27.07209755
-122.27828,37.560209,126255,27.08496961
-122.278227,37.56011,126256,27.11807977
-122.278162,37.560014,126257,26.90729114
-122.278087,37.559921,126258,26.11763343
-122.278006,37.559831,126259,24.45334768
-122.277923,37.559741,126260,21.76361548
-122.277846,37.559655,126261,18.12507381
-122.277772,37.559575,126262,13.91376434
-122.277705,37.55951,126263,9.836309065
-122.277655,37.559461,126264,6.785713882
-122.277619,37.559427,126279,5.450743637
-122.277597,37.559408,126280,5.900669183
-122.277589,37.559402,126281,7.515401288
-122.277577,37.559392,126282,9.363689971
-122.277557,37.559374,126283,10.72440426
-122.277527,37.559346,126284,11.3751483
-122.277491,37.559313,126285,11.54136855
-122.277451,37.559281,126286,11.6462793
-122.277409,37.559249,126287,12.07782696
-122.277356,37.559227,126288,13.07760379
-122.277302,37.559212,126289,14.686458
-122.277242,37.559207,126290,16.72127948
-122.277174,37.559215,126291,18.87440452
-122.277101,37.559241,126292,20.92507414
-122.277025,37.559284,126293,22.87187459
-122.276943,37.559339,126294,24.83854103
-122.276853,37.5594,126295,26.85379382
-122.276759,37.559463,126296,28.73735036
-122.276655,37.559529,126297,30.19255888
-122.276542,37.559601,126298,31.00870498
-122.276419,37.559679,126299,31.19084806
-122.276293,37.559759,126300,30.91502974
-122.27617,37.559845,126301,30.38965775
-122.276045,37.559926,126302,29.77142859
-122.275924,37.560008,126303,29.15796132
-122.275806,37.560086,126304,28.56979163
-122.27569,37.560161,126305,27.89441952
-122.275574,37.560234,126306,26.8659224
-122.27546,37.560307,126307,25.14389855
-122.275351,37.560377,126308,22.47901764
-122.275245,37.560448,126309,18.87775285
-122.275149,37.560514,126310,14.64441961
-122.275065,37.560569,126311,10.26927084
-122.275001,37.560611,126312,6.281845245
-122.274956,37.56064,126313,3.195052086
-122.274956,37.56064,126314,0.0
-122.274956,37.56064,126345,0.0
-122.274956,37.56064,126346,3.027380923
-122.27493,37.560658,126347,5.680877856
-122.274917,37.560665,126348,8.774627721
-122.274918,37.560664,126349,11.79114545
-122.274888,37.56068,126350,14.49962755
-122.274841,37.560707,126351,16.92079572
-122.274782,37.560741,126352,19.16785673
-122.274714,37.560779,126353,21.31346676
-122.27464,37.560822,126354,23.33191901
-122.274557,37.560872,126355,25.11904693
-122.274461,37.560928,126356,26.56532675
-122.274358,37.560984,126357,27.57202327
-122.274246,37.561043,126358,28.03177034
-122.274124,37.5611,126359,27.89724652
-122.273994,37.561155,126360,27.23534176
-122.273861,37.56121,126361,26.11889835
-122.273733,37.561262,126362,24.51413653
-122.273611,37.561309,126363,22.36354134
-122.273495,37.561356,126364,19.74523776
-122.273385,37.561399,126365,16.87702099
-122.273286,37.561437,126366,13.9623571
-122.273204,37.561469,126367,11.08351913
-122.273138,37.561495,126368,8.294487729
-122.273083,37.561518,126369,5.790203326
-122.27304,37.561535,126370,3.884151747
-122.27304,37.561535,126371,2.778000903
-122.27304,37.561535,126372,2.385931134
-122.27304,37.561535,126373,2.40293874
-122.27304,37.561535,126374,2.535645749
-122.27304,37.561535,126375,2.653583413
-122.27304,37.561535,126376,2.7499995
-122.27304,37.561535,126377,2.836445348
-122.27304,37.561535,126378,2.898505029
-122.27304,37.561535,126379,2.942670366
-122.27304,37.561535,126380,3.121210747
-122.27304,37.561535,126381,3.780629206
-122.273015,37.561548,126382,5.25312442
-122.273002,37.561557,126383,7.536061162
-122.273003,37.561558,126384,10.2136965
-122.272981,37.561568,126385,12.70859357
-122.272943,37.561588,126386,14.61078216
-122.272888,37.561618,126387,15.81494245
-122.27283,37.561653,126388,16.42217202
-122.272766,37.561692,126389,16.60223158
-122.2727,37.561736,126390,16.59851145
-122.272627,37.56178,126391,16.77507403
-122.272564,37.561827,126392,17.50297586
-122.272516,37.561878,126393,18.93541639
-122.272493,37.561942,126394,20.91800575
-122.272505,37.562014,126395,23.14330343
-122.27255,37.562086,126396,25.34962779
-122.272624,37.562158,126397,27.33199368
-122.272711,37.562234,126398,28.86160655
-122.272805,37.562317,126399,29.70929986
-122.2729,37.562406,126400,29.75401713
-122.273001,37.562501,126401,29.09382377
-122.273101,37.562602,126402,28.07738042
-122.273187,37.562703,126403,27.1727674
-122.273253,37.562806,126404,26.76621983
-122.273298,37.562912,126405,27.03251451
-122.273325,37.563017,126406,27.86123478
-122.273329,37.563122,126407,28.90163663
-122.273315,37.563231,126408,29.84858612
-122.273281,37.563344,126409,30.71004446
-122.273231,37.563458,126410,31.71770797
-122.273162,37.563569,126411,33.03757371
-122.27308,37.563671,126412,34.59583242
-122.272975,37.56377,126413,36.15639803
-122.27286,37.563877,126414,37.60528233
-122.272747,37.563994,126415,39.09122007
-122.272626,37.564112,126416,40.80610091
-122.272499,37.564233,126417,42.7244042
-122.272365,37.564358,126418,44.61688922
-122.272221,37.564489,126419,46.27008886
-122.272072,37.564627,126420,47.67879457
-122.271918,37.564771,126421,49.02574412
-122.271757,37.564918,126422,50.46480648
-122.271597,37.565067,126423,51.94836284
-122.271431,37.565221,126424,53.29412172
-122.271263,37.565381,126425,54.38095215
-122.271091,37.565549,126426,55.22395821
-122.270918,37.565723,126427,55.88660709
-122.270742,37.565896,126428,56.37909226
-122.270559,37.566071,126429,56.65453878
-122.27037,37.566244,126430,56.68936034
-122.270184,37.566418,126431,56.55632468
-122.269995,37.566593,126432,56.42574423
-122.269807,37.566768,126433,56.50200889
-122.269618,37.566943,126434,56.91956818
-122.269429,37.567115,126435,57.63281213
-122.26924,37.567285,126436,58.39925569
-122.269049,37.567457,126437,58.9303571
-122.268855,37.567634,126438,59.09851204
-122.268659,37.567816,126439,59.00714305
-122.268462,37.567999,126440,58.88154778
-122.268266,37.568179,126441,58.89508942
-122.268068,37.568358,126442,59.07566979
-122.267871,37.568538,126443,59.35617572
