latitude,longitude,speed_kph,time_seconds
39.550514,-105.036452,93.76,206.0
39.550751,-105.03645,94.72,207.0
39.551235,-105.036456,95.36,209.0
39.551477,-105.03646,95.36,210.0
39.551959,-105.036476,95.68,212.0
39.552203,-105.036484,96.32,213.0
39.552695,-105.036493,95.68,215.0
39.552937,-105.036499,95.04,216.0
39.553179,-105.036504,94.4,217.0
39.553658,-105.036505,93.44,219.0
39.555116,-105.036505,96.96,225.0
39.555862,-105.036519,98.56,228.0
39.556111,-105.036521,99.2,229.0
39.556868,-105.036529,99.2,232.0
39.557371,-105.036538,99.2,234.0
39.557623,-105.03654,99.2,235.0
39.558372,-105.036555,97.6,238.0
39.558623,-105.03656,96.0,239.0
39.559106,-105.03656,92.16,241.0
39.559342,-105.036558,90.56,242.0
39.559573,-105.036547,88.96,243.0
39.559799,-105.036531,88.0,244.0
39.560674,-105.036312,87.36,248.0
39.561088,-105.036116,87.04,250.0
39.561488,-105.035876,88.0,252.0
39.561685,-105.035739,86.08,253.0
39.562227,-105.035319,76.16,256.0
39.562836,-105.034791,64.96,260.0
39.562971,-105.034672,57.92,261.0
39.563331,-105.034338,31.04,265.0
39.563395,-105.034276,31.36,266.0
39.563609,-105.034078,32.96,269.0
39.563672,-105.034022,29.44,270.0
39.563834,-105.033879,16.96,273.0
39.563871,-105.033851,12.16,274.0
39.563896,-105.03383,6.08,275.0
39.564133,-105.033638,3.52,285.0
39.564139,-105.033631,1.28,286.0
39.564143,-105.033628,0.0,291.0
39.564143,-105.033628,0.0,292.0
39.564143,-105.033628,0.0,293.0
39.564143,-105.033628,0.0,294.0
39.564143,-105.033628,0.0,296.0
39.564143,-105.033628,0.0,297.0
39.564143,-105.033628,0.0,300.0
39.564143,-105.033628,0.0,301.0
39.564143,-105.033628,0.0,302.0
39.564143,-105.033628,0.0,305.0
39.564143,-105.033628,0.0,306.0
39.564143,-105.033628,0.0,307.0
39.564143,-105.033628,0.0,310.0
39.564143,-105.033628,0.0,311.0
39.564143,-105.033628,0.0,312.0
39.564143,-105.033628,0.0,313.0
39.564143,-105.033628,0.0,314.0
39.564143,-105.033628,0.0,316.0
39.564143,-105.033628,1.6,317.0
39.56446,-105.033392,33.6,325.0
39.564532,-105.03334,29.76,326.0
39.564719,-105.033206,23.68,329.0
39.564873,-105.033153,18.88,332.0
39.56503,-105.033508,40.32,338.0
39.565045,-105.033645,46.72,339.0
39.56509,-105.034579,69.12,344.0
39.565092,-105.034805,71.68,345.0
39.56509,-105.035783,76.48,349.0
39.565107,-105.036559,81.92,352.0
39.565118,-105.036825,84.16,353.0
39.565137,-105.037101,86.08,354.0
39.565162,-105.03738,86.4,355.0
39.5652,-105.037658,87.68,356.0
39.56531,-105.03822,89.28,358.0
39.565455,-105.038776,91.2,360.0
39.565543,-105.039054,91.84,361.0
39.565742,-105.039588,88.96,363.0
39.56597,-105.040096,90.88,365.0
39.566216,-105.040612,95.36,367.0
39.566466,-105.041141,92.8,369.0
39.566821,-105.041923,91.84,372.0
39.567174,-105.042699,90.88,375.0
39.567284,-105.042958,90.88,376.0
39.567488,-105.043499,93.76,378.0
39.567582,-105.043782,95.36,379.0
39.567808,-105.044682,97.92,382.0
39.567945,-105.045634,98.56,385.0
39.567971,-105.045955,98.24,386.0
39.567968,-105.047205,92.8,390.0
39.567882,-105.048116,93.76,393.0
39.567848,-105.04842,95.04,394.0
39.567775,-105.049037,96.96,396.0
39.567741,-105.049348,97.6,397.0
39.567703,-105.049664,98.56,398.0
39.567633,-105.050305,99.52,400.0
39.567519,-105.051269,98.88,403.0
39.567406,-105.05223,97.92,406.0
39.567299,-105.053168,95.68,409.0
39.567187,-105.054108,97.92,412.0
39.567153,-105.054425,98.88,413.0
39.567116,-105.054747,99.52,414.0
39.567079,-105.055073,99.84,415.0
39.567006,-105.055714,96.64,417.0
39.566969,-105.056028,94.72,418.0
39.5669,-105.056641,94.72,420.0
39.566792,-105.057558,93.12,423.0
39.566755,-105.057858,92.8,424.0
39.566544,-105.059705,96.96,430.0
39.56643,-105.060657,99.2,433.0
39.566319,-105.061629,99.84,436.0
39.566283,-105.061951,100.8,437.0
39.566164,-105.062931,102.72,440.0
39.566127,-105.063266,102.72,441.0
39.566088,-105.0636,103.04,442.0
39.56605,-105.063933,103.36,443.0
39.565975,-105.064606,103.04,445.0
39.565937,-105.06494,103.04,446.0
39.565856,-105.065604,102.4,448.0
39.565751,-105.066256,100.8,450.0
39.565692,-105.066573,100.8,451.0
39.565624,-105.066893,101.76,452.0
39.565365,-105.067832,102.08,455.0
39.565144,-105.06844,102.08,457.0
39.56502,-105.068732,102.4,458.0
39.564889,-105.069021,102.08,459.0
39.563955,-105.070579,100.16,465.0
39.563779,-105.070814,98.88,466.0
39.563432,-105.07128,96.96,468.0
39.563266,-105.071513,96.64,469.0
39.562763,-105.072193,97.28,472.0
39.562053,-105.073128,104.96,476.0
39.561865,-105.073374,106.88,477.0
39.561679,-105.073627,109.12,478.0
39.561294,-105.074148,112.64,480.0
39.560705,-105.074957,112.64,483.0
39.560506,-105.075223,113.28,484.0
39.560105,-105.075763,116.16,486.0
39.5599,-105.076037,117.44,487.0
39.55948,-105.076585,119.04,489.0
39.55927,-105.076866,119.36,490.0
39.559062,-105.077146,120.0,491.0
39.558644,-105.077711,119.04,493.0
39.557404,-105.079395,117.76,499.0
39.557196,-105.079675,117.76,500.0
39.556784,-105.080238,119.36,502.0
39.556359,-105.080801,118.4,504.0
39.555558,-105.081902,112.96,508.0
39.555203,-105.082477,112.0,510.0
39.555034,-105.082771,112.0,511.0
39.554874,-105.083075,111.04,512.0
39.554727,-105.083383,110.08,513.0
39.554463,-105.084019,109.76,515.0
39.554134,-105.085014,111.68,518.0
39.553951,-105.085713,112.96,520.0
39.553805,-105.086435,115.52,522.0
39.553748,-105.086806,115.84,523.0
39.553702,-105.087184,113.92,524.0
39.55365,-105.087925,109.44,526.0
39.553647,-105.088979,104.96,529.0
39.55372,-105.090013,104.96,532.0
39.55382,-105.09069,106.56,534.0
39.553885,-105.091031,107.84,535.0
39.553958,-105.091372,107.84,536.0
39.554128,-105.092044,108.48,538.0
39.554342,-105.0927,108.16,540.0
39.554463,-105.093018,107.2,541.0
39.55459,-105.093328,106.24,542.0
39.554725,-105.093633,105.92,543.0
39.555006,-105.094224,105.92,545.0
39.555457,-105.095098,107.84,548.0
39.555761,-105.095686,108.48,550.0
39.556222,-105.096577,110.4,553.0
39.556533,-105.097178,112.0,555.0
39.556689,-105.097484,112.96,556.0
39.556847,-105.097794,113.28,557.0
39.557007,-105.098101,113.6,558.0
39.557167,-105.098413,114.24,559.0
39.557327,-105.098725,114.24,560.0
39.557956,-105.099978,114.56,564.0
39.558395,-105.100961,116.8,567.0
39.558537,-105.101298,117.44,568.0
39.558672,-105.101639,118.08,569.0
39.558928,-105.10234,117.44,571.0
39.559365,-105.103747,115.52,575.0
39.559866,-105.105894,113.6,581.0
39.559991,-105.106619,113.6,583.0
39.560134,-105.107714,113.28,586.0
39.560206,-105.108453,113.92,588.0
39.560232,-105.108821,113.28,589.0
39.560254,-105.10919,113.92,590.0
39.560286,-105.109933,113.28,592.0
39.560311,-105.110673,113.6,594.0
39.560331,-105.111419,114.24,596.0
39.56034,-105.111793,114.56,597.0
39.560351,-105.112169,115.2,598.0
39.560361,-105.112547,116.16,599.0
39.560372,-105.112929,116.16,600.0
39.560402,-105.114069,115.84,603.0
39.560413,-105.114449,116.48,604.0
39.560452,-105.115594,114.88,607.0
39.560496,-105.11634,113.28,609.0
39.560562,-105.117077,114.24,611.0
39.560981,-105.119695,119.04,618.0
39.561245,-105.120809,118.72,621.0
39.561447,-105.121541,118.08,623.0
39.561793,-105.122608,117.12,626.0
39.562177,-105.123641,115.84,629.0
39.562459,-105.12431,116.8,631.0
39.562763,-105.124969,118.08,633.0
39.563088,-105.125622,119.36,635.0
39.563618,-105.126578,120.0,638.0
39.563995,-105.127192,119.36,640.0
39.564786,-105.128347,116.8,644.0
39.564993,-105.128621,117.12,645.0
39.565204,-105.128892,117.44,646.0
39.565638,-105.129415,118.4,648.0
39.566088,-105.129933,119.04,650.0
39.566539,-105.130452,120.0,652.0
39.566997,-105.130978,120.32,654.0
39.568365,-105.132554,119.68,660.0
39.568594,-105.132815,119.36,661.0
39.568821,-105.133074,119.36,662.0
39.569049,-105.133334,119.36,663.0
39.569722,-105.134118,119.68,666.0
39.570851,-105.135421,119.36,671.0
39.571303,-105.135942,117.76,673.0
39.571745,-105.136456,118.08,675.0
39.571968,-105.136714,118.08,676.0
39.572416,-105.137226,118.08,678.0
39.572638,-105.137482,118.08,679.0
39.572866,-105.137737,118.4,680.0
39.573094,-105.13799,118.4,681.0
39.573326,-105.138233,118.4,682.0
39.575312,-105.139969,120.0,690.0
39.575576,-105.140163,120.32,691.0
39.576117,-105.140531,119.68,693.0
39.576388,-105.140704,118.08,694.0
39.576657,-105.140864,117.44,695.0
39.576932,-105.14102,115.52,696.0
39.577202,-105.141166,112.96,697.0
39.577732,-105.14143,110.4,699.0
39.577995,-105.141556,111.04,700.0
39.578523,-105.141805,112.32,702.0
39.58124,-105.143053,114.24,712.0
39.581797,-105.143304,117.76,714.0
39.58264,-105.143693,117.12,717.0
39.58349,-105.144079,121.28,720.0
39.583779,-105.144212,121.92,721.0
39.584361,-105.144478,121.28,723.0
39.584941,-105.144745,120.32,725.0
39.586659,-105.145491,116.16,731.0
39.586936,-105.145618,116.48,732.0
39.587216,-105.145744,117.12,733.0
39.587498,-105.145873,117.12,734.0
39.587776,-105.146003,117.44,735.0
39.588057,-105.146132,118.72,736.0
39.588341,-105.146262,119.68,737.0
39.588628,-105.146391,120.0,738.0
39.589203,-105.146656,120.96,740.0
39.590072,-105.147053,120.96,743.0
39.590361,-105.147185,121.92,744.0
39.590652,-105.147319,122.88,745.0
39.590947,-105.147455,123.2,746.0
39.591242,-105.147593,123.52,747.0
39.591536,-105.14773,123.52,748.0
39.59242,-105.148136,123.84,751.0
39.593306,-105.148542,123.2,754.0
39.593603,-105.148675,122.88,755.0
39.593896,-105.148807,123.2,756.0
39.59419,-105.148941,123.2,757.0
39.594484,-105.149076,122.24,758.0
39.595059,-105.149352,121.6,760.0
39.595344,-105.149498,121.28,761.0
39.595912,-105.149802,120.32,763.0
39.596737,-105.150295,118.4,766.0
39.597007,-105.150469,118.4,767.0
39.597276,-105.150641,118.4,768.0
39.597545,-105.150821,118.4,769.0
39.597809,-105.150999,118.08,770.0
39.598074,-105.151175,118.08,771.0
39.598338,-105.151353,117.44,772.0
39.598605,-105.151528,117.12,773.0
39.598867,-105.151705,116.48,774.0
39.599654,-105.152232,116.8,777.0
39.600462,-105.152716,117.76,780.0
39.601015,-105.152993,117.44,782.0
39.601583,-105.153224,115.52,784.0
39.602723,-105.153563,115.52,788.0
39.603891,-105.153739,114.56,792.0
39.604473,-105.153759,113.6,794.0
39.605337,-105.153713,113.28,797.0
39.606189,-105.15358,112.32,800.0
39.60647,-105.153514,112.0,801.0
39.606747,-105.153437,112.64,802.0
39.607582,-105.153145,115.52,805.0
39.607859,-105.153031,117.12,806.0
39.608142,-105.152913,118.72,807.0
39.608717,-105.152659,120.64,809.0
39.609299,-105.1524,120.32,811.0
39.60959,-105.152266,120.0,812.0
39.609885,-105.152137,120.0,813.0
39.610464,-105.151867,121.28,815.0
39.610751,-105.151733,121.28,816.0
39.611042,-105.151602,120.96,817.0
39.611332,-105.151468,120.96,818.0
39.611908,-105.151201,119.36,820.0
39.612192,-105.151063,120.0,821.0
39.612477,-105.150931,120.96,822.0
39.613057,-105.150664,121.92,824.0
39.613938,-105.150286,121.28,827.0
39.614233,-105.15018,121.28,828.0
39.615434,-105.149859,122.88,832.0
39.616057,-105.149763,124.16,834.0
39.616684,-105.149713,122.88,836.0
39.616997,-105.149706,122.88,837.0
39.617923,-105.149761,119.04,840.0
39.618522,-105.149861,117.44,842.0
39.618818,-105.149926,117.12,843.0
39.619109,-105.150003,116.8,844.0
39.619681,-105.150182,118.08,846.0
39.620822,-105.150663,117.76,850.0
39.621099,-105.150815,118.72,851.0
39.621373,-105.150973,120.32,852.0
39.621922,-105.151326,121.6,854.0
39.622709,-105.151936,120.64,857.0
39.62348,-105.152599,121.92,860.0
39.62399,-105.153045,120.96,862.0
39.624244,-105.153269,120.64,863.0
39.624496,-105.153497,118.72,864.0
39.625477,-105.154365,114.88,868.0
39.62572,-105.154578,114.56,869.0
39.626442,-105.155214,114.56,872.0
39.626684,-105.155428,114.88,873.0
39.627171,-105.155858,116.48,875.0
39.627416,-105.156072,117.44,876.0
39.62791,-105.156509,118.72,878.0
39.628893,-105.157378,114.56,882.0
39.629131,-105.157592,113.6,883.0
39.629369,-105.1578,112.96,884.0
39.629602,-105.158009,112.32,885.0
39.630303,-105.158632,111.36,888.0
39.630536,-105.158841,110.72,889.0
39.630995,-105.159252,108.16,891.0
39.63145,-105.159658,109.44,893.0
39.631678,-105.159865,110.72,894.0
39.631909,-105.160075,111.04,895.0
39.632366,-105.160508,111.68,897.0
39.63259,-105.160732,112.32,898.0
39.632816,-105.160958,111.68,899.0
39.63304,-105.161186,111.04,900.0
39.633257,-105.161413,111.68,901.0
39.633477,-105.161644,112.32,902.0
39.634358,-105.162616,115.2,906.0
39.634575,-105.162866,114.24,907.0
39.635,-105.163375,112.32,909.0
39.635202,-105.163631,112.0,910.0
39.636016,-105.164676,114.56,914.0
39.636219,-105.164948,114.88,915.0
39.636624,-105.165504,116.16,917.0
39.637592,-105.166942,117.76,922.0
39.637781,-105.167242,119.04,923.0
39.638159,-105.167851,120.64,925.0
39.638736,-105.168782,122.24,928.0
39.638929,-105.169097,122.24,929.0
39.63912,-105.169411,122.88,930.0
39.640471,-105.171636,124.48,937.0
39.640667,-105.17196,125.76,938.0
39.640862,-105.172283,126.4,939.0
39.641061,-105.172609,126.72,940.0
39.64166,-105.173594,126.08,943.0
39.642654,-105.175235,126.08,948.0
39.642852,-105.175562,126.08,949.0
39.643243,-105.176215,124.8,951.0
39.643639,-105.176853,122.88,953.0
39.643834,-105.177165,122.24,954.0
39.644037,-105.177471,121.92,955.0
39.644684,-105.17832,119.36,958.0
39.644918,-105.178575,120.0,959.0
39.64646,-105.17986,120.0,965.0
39.64789,-105.180548,119.36,970.0
39.648478,-105.18072,119.04,972.0
39.649364,-105.18087,116.16,975.0
39.649954,-105.180935,114.88,977.0
39.650532,-105.180995,112.96,979.0
39.651102,-105.181058,111.68,981.0
39.651385,-105.181086,112.0,982.0
39.651954,-105.181137,111.36,984.0
39.652232,-105.181165,110.72,985.0
39.652511,-105.181198,111.04,986.0
39.652789,-105.181227,110.72,987.0
39.653349,-105.181286,108.48,989.0
39.654438,-105.1814,105.92,993.0
39.654976,-105.181463,107.2,995.0
39.656074,-105.181579,110.72,999.0
39.656355,-105.181618,111.68,1000.0
39.65721,-105.181778,114.88,1003.0
39.658342,-105.182141,114.24,1007.0
39.658618,-105.182257,114.24,1008.0
39.658891,-105.182384,113.92,1009.0
39.659157,-105.182527,113.28,1010.0
39.65942,-105.182678,112.32,1011.0
39.659676,-105.182837,111.36,1012.0
39.659929,-105.183003,111.68,1013.0
39.660179,-105.183178,111.68,1014.0
39.660427,-105.18336,112.0,1015.0
39.660675,-105.183541,111.68,1016.0
39.661159,-105.183915,111.36,1018.0
39.661401,-105.184103,110.72,1019.0
39.661882,-105.184474,110.4,1021.0
39.662877,-105.185162,111.36,1025.0
39.663905,-105.185711,106.24,1029.0
39.664415,-105.185922,106.56,1031.0
39.664674,-105.18602,107.2,1032.0
39.6652,-105.186189,108.16,1034.0
39.66547,-105.186264,108.16,1035.0
39.66574,-105.186336,108.48,1036.0
39.666011,-105.186405,108.16,1037.0
39.666278,-105.186472,108.48,1038.0
39.667364,-105.186751,108.16,1042.0
39.668168,-105.186959,107.84,1045.0
39.668436,-105.187025,109.12,1046.0
39.670382,-105.187518,113.28,1053.0
39.671228,-105.187739,114.88,1056.0
39.672076,-105.187957,112.32,1059.0
39.673176,-105.188237,109.12,1063.0
39.673448,-105.188307,109.12,1064.0
39.673722,-105.188374,110.4,1065.0
39.674274,-105.188497,111.68,1067.0
39.675125,-105.18864,114.88,1070.0
39.676916,-105.188798,121.6,1076.0
39.67753,-105.188807,122.56,1078.0
39.678475,-105.188775,123.2,1081.0
39.678787,-105.188752,120.0,1082.0
39.679091,-105.188727,118.4,1083.0
39.67939,-105.188695,116.48,1084.0
39.680834,-105.188535,110.72,1089.0
39.682213,-105.18838,108.48,1094.0
39.682762,-105.188317,109.12,1096.0
39.683313,-105.188252,109.44,1098.0
39.683591,-105.188222,110.4,1099.0
39.683868,-105.188189,111.36,1100.0
39.684148,-105.188158,112.0,1101.0
39.685286,-105.188026,114.24,1105.0
39.685576,-105.187992,114.88,1106.0
39.685869,-105.187959,115.52,1107.0
39.686457,-105.187891,115.84,1109.0
39.686749,-105.187856,114.88,1110.0
39.687039,-105.187815,113.92,1111.0
39.688181,-105.187691,111.68,1115.0
39.689032,-105.187658,112.32,1118.0
39.689315,-105.187664,112.64,1119.0
39.6896,-105.187678,112.64,1120.0
39.689887,-105.187703,112.96,1121.0
39.690172,-105.187739,113.6,1122.0
39.69046,-105.187782,113.92,1123.0
39.690746,-105.187835,114.56,1124.0
39.691029,-105.187901,114.24,1125.0
39.691592,-105.188064,113.92,1127.0
39.692693,-105.188515,114.56,1131.0
39.693501,-105.188959,116.16,1134.0
39.693765,-105.189128,116.48,1135.0
39.69534,-105.190214,118.4,1141.0
39.695606,-105.190401,118.4,1142.0
39.695868,-105.190585,118.4,1143.0
39.696393,-105.190954,118.08,1145.0
39.696656,-105.191136,117.76,1146.0
39.697441,-105.19168,118.08,1149.0
39.697708,-105.191865,119.04,1150.0
39.698236,-105.192237,118.72,1152.0
39.698499,-105.19242,118.72,1153.0
39.698769,-105.1926,118.72,1154.0
39.700177,-105.193289,119.04,1159.0
39.701066,-105.193492,118.72,1162.0
39.701969,-105.193525,119.04,1165.0
39.702859,-105.193417,117.12,1168.0
39.703157,-105.193362,116.16,1169.0
39.703446,-105.193305,115.52,1170.0
39.703734,-105.19325,114.56,1171.0
39.704305,-105.193135,114.24,1173.0
39.704592,-105.193079,113.92,1174.0
39.705164,-105.192966,112.96,1176.0
39.70545,-105.19291,112.64,1177.0
39.705732,-105.192855,111.68,1178.0
39.70657,-105.192697,111.68,1181.0
39.707969,-105.192421,111.36,1186.0
39.708529,-105.192309,110.08,1188.0
39.709353,-105.19223,106.56,1191.0
39.709624,-105.192248,105.6,1192.0
39.709886,-105.192297,105.28,1193.0
39.710401,-105.192476,104.96,1195.0
39.71112,-105.192942,107.52,1198.0
39.711579,-105.193333,108.16,1200.0
39.712032,-105.193736,106.88,1202.0
39.712697,-105.194339,105.28,1205.0
39.713139,-105.194735,106.56,1207.0
39.713584,-105.195144,109.44,1209.0
39.714044,-105.195567,112.64,1211.0
39.715675,-105.197046,108.48,1218.0
39.715911,-105.197232,107.84,1219.0
39.717697,-105.198006,104.32,1226.0
39.71796,-105.19805,103.36,1227.0
39.718221,-105.198089,103.36,1228.0
39.718744,-105.19816,103.04,1230.0
39.719516,-105.198262,98.88,1233.0
39.719764,-105.198296,96.96,1234.0
39.720971,-105.198451,93.12,1239.0
39.721207,-105.198473,93.76,1240.0
39.721682,-105.198512,94.72,1242.0
39.723386,-105.198544,86.08,1249.0
39.72381,-105.198557,77.76,1251.0
39.724201,-105.198627,77.76,1253.0
39.724391,-105.198693,77.76,1254.0
39.724575,-105.19878,77.76,1255.0
39.725488,-105.199722,78.72,1261.0
39.725598,-105.199937,80.32,1262.0
39.726144,-105.201447,86.08,1268.0
39.726659,-105.202318,81.92,1272.0
39.726816,-105.202496,82.88,1273.0
39.72698,-105.202677,84.16,1274.0
39.72732,-105.203026,87.36,1276.0
39.728038,-105.203736,90.24,1280.0
39.728217,-105.203925,90.88,1281.0
39.72839,-105.204124,92.48,1282.0
39.728558,-105.20434,93.44,1283.0
39.728712,-105.204572,93.76,1284.0
39.728991,-105.205069,95.04,1286.0
39.729116,-105.205334,95.04,1287.0
39.729229,-105.20561,95.04,1288.0
39.72947,-105.206482,93.44,1291.0
39.729642,-105.207378,92.48,1294.0
39.729701,-105.207675,92.16,1295.0
39.729762,-105.207969,90.56,1296.0
39.729898,-105.208537,88.32,1298.0
39.730061,-105.209077,87.36,1300.0
39.730153,-105.20934,88.64,1301.0
39.730377,-105.209847,89.28,1303.0
39.730646,-105.210327,92.48,1305.0
39.731114,-105.21102,90.24,1308.0
39.732008,-105.211953,94.72,1313.0
39.732414,-105.212302,97.92,1315.0
39.733259,-105.21304,102.72,1319.0
39.733473,-105.21323,103.68,1320.0
39.733692,-105.213417,104.0,1321.0
39.733917,-105.213608,104.64,1322.0
39.73414,-105.213799,104.64,1323.0
39.734587,-105.214182,105.92,1325.0
39.734812,-105.214373,106.56,1326.0
39.73504,-105.214569,107.84,1327.0
39.735496,-105.214964,106.56,1329.0
39.735715,-105.21516,103.04,1330.0
39.735932,-105.215347,101.12,1331.0
39.73636,-105.215718,99.84,1333.0
39.736782,-105.21609,100.48,1335.0
39.736993,-105.216275,100.16,1336.0
39.737614,-105.216816,96.96,1339.0
39.73782,-105.216996,96.64,1340.0
39.738025,-105.217171,96.96,1341.0
39.738232,-105.21735,97.28,1342.0
39.738644,-105.217709,98.56,1344.0
39.739262,-105.21824,94.72,1347.0
39.740048,-105.218916,89.6,1351.0
39.740423,-105.21924,87.04,1353.0
39.742348,-105.220885,96.32,1363.0
39.742552,-105.221061,96.96,1364.0
39.743169,-105.221592,98.56,1367.0
39.743379,-105.221775,99.84,1368.0
39.744209,-105.222516,98.24,1372.0
39.74462,-105.222888,98.88,1374.0
39.744828,-105.223073,98.56,1375.0
39.745239,-105.223441,98.88,1377.0
39.745447,-105.223627,94.08,1380.0
39.74625,-105.224317,89.92,1382.0
39.746624,-105.224645,88.32,1384.0
39.747381,-105.225309,91.84,1388.0
39.747572,-105.225478,92.16,1389.0
39.747965,-105.225816,92.48,1391.0
39.748743,-105.226519,94.4,1395.0
39.748939,-105.226697,95.04,1396.0
39.749139,-105.226873,95.36,1397.0
39.749533,-105.227227,91.2,1399.0
39.749711,-105.227418,89.92,1400.0
39.750161,-105.228068,85.44,1403.0
39.750374,-105.228553,85.12,1405.0
39.750574,-105.229361,87.36,1408.0
39.750623,-105.229937,88.96,1410.0
39.750654,-105.23082,90.24,1413.0
39.750715,-105.231713,89.92,1416.0
39.75082,-105.232288,88.96,1418.0
39.751079,-105.233097,86.72,1421.0
39.751315,-105.233578,86.08,1423.0
39.752041,-105.234626,83.2,1428.0
39.752195,-105.234819,80.0,1429.0
39.75248,-105.235158,67.52,1431.0
39.752742,-105.235424,60.16,1433.0
39.753096,-105.235717,49.92,1436.0
39.753205,-105.235795,46.4,1437.0
39.753551,-105.235987,26.56,1441.0
39.753797,-105.236091,10.56,1446.0
