latitude,longitude,speed_kph,time_seconds
39.695927,-105.208519,84.48,835.0
39.695825,-105.208757,83.84,836.0
39.695656,-105.209244,81.92,838.0
39.695589,-105.209493,81.28,839.0
39.695495,-105.209995,80.64,841.0
39.695457,-105.210506,79.68,843.0
39.695526,-105.211514,78.08,847.0
39.69562,-105.211996,77.44,849.0
39.695795,-105.212701,76.8,852.0
39.695857,-105.212932,76.16,853.0
39.695915,-105.213163,75.52,854.0
39.696135,-105.214322,75.2,859.0
39.696161,-105.21456,76.48,860.0
39.696183,-105.214807,77.76,861.0
39.696197,-105.21506,79.36,862.0
39.696211,-105.21583,82.24,865.0
39.696205,-105.216091,82.56,866.0
39.696197,-105.218215,81.6,874.0
39.696211,-105.218474,82.56,875.0
39.696233,-105.218736,82.88,876.0
39.696335,-105.219528,84.16,879.0
39.696382,-105.219791,84.48,880.0
39.696705,-105.221078,84.16,885.0
39.696774,-105.22133,84.48,886.0
39.69685,-105.221582,84.48,887.0
39.697224,-105.222851,84.48,892.0
39.697372,-105.223345,80.64,894.0
39.697511,-105.223821,77.12,896.0
39.697648,-105.224279,75.84,898.0
39.697713,-105.224504,75.2,899.0
39.697973,-105.225389,72.96,903.0
39.698038,-105.225608,72.96,904.0
39.698271,-105.226486,71.68,908.0
39.698347,-105.226934,71.36,910.0
39.698401,-105.227387,72.32,912.0
39.698433,-105.227855,75.52,914.0
39.698468,-105.229621,82.88,921.0
39.698471,-105.229885,83.52,922.0
39.698474,-105.230153,84.48,923.0
39.698479,-105.230424,85.44,924.0
39.698495,-105.231533,88.32,928.0
39.698521,-105.233251,89.28,934.0
39.698524,-105.233537,89.28,935.0
39.698533,-105.234099,86.4,937.0
39.698539,-105.234376,86.4,938.0
39.698544,-105.234656,86.72,939.0
39.698547,-105.234933,86.4,940.0
39.698564,-105.235756,82.88,943.0
39.6986,-105.236284,82.56,945.0
39.698679,-105.236802,82.24,947.0
39.698738,-105.237052,82.24,948.0
39.698808,-105.237297,81.6,949.0
39.698888,-105.237535,81.28,950.0
39.698981,-105.237766,80.96,951.0
39.699329,-105.238388,79.68,954.0
39.699749,-105.238915,78.4,957.0
39.70005,-105.239226,78.4,959.0
39.700356,-105.239538,78.4,961.0
39.700506,-105.239692,77.76,962.0
39.700655,-105.239848,76.8,963.0
39.701729,-105.241524,78.72,972.0
39.701811,-105.241751,79.04,973.0
39.701888,-105.241984,79.36,974.0
39.702107,-105.242699,80.64,977.0
39.702256,-105.243183,81.6,979.0
39.702331,-105.243428,82.24,980.0
39.702552,-105.244171,84.48,983.0
39.702625,-105.244427,84.8,984.0
39.702771,-105.244941,86.72,986.0
39.702843,-105.245204,88.0,987.0
39.702973,-105.245747,89.92,989.0
39.703095,-105.246308,92.16,991.0
39.703396,-105.247759,92.8,996.0
39.703455,-105.248046,93.12,997.0
39.703514,-105.248334,93.76,998.0
39.703693,-105.249213,94.4,1001.0
39.703752,-105.249507,94.72,1002.0
39.70381,-105.249801,94.72,1003.0
39.703869,-105.250097,95.04,1004.0
39.704392,-105.252656,86.72,1013.0
39.70453,-105.253459,84.16,1016.0
39.704564,-105.253723,83.2,1017.0
39.704591,-105.253987,82.56,1018.0
39.704625,-105.254505,80.96,1020.0
39.704618,-105.255274,79.04,1023.0
39.704417,-105.256992,76.8,1030.0
39.704384,-105.257232,76.16,1031.0
39.704353,-105.257472,75.84,1032.0
39.704246,-105.25818,73.92,1035.0
39.704181,-105.258642,73.28,1037.0
39.704148,-105.258873,72.96,1038.0
39.704087,-105.259332,73.6,1040.0
39.704015,-105.260041,76.48,1043.0
39.70399,-105.260534,78.4,1045.0
39.703984,-105.260785,79.04,1046.0
39.703984,-105.261035,79.36,1047.0
39.703989,-105.261291,80.0,1048.0
39.704032,-105.262065,81.92,1051.0
39.704058,-105.262328,82.88,1052.0
39.704118,-105.262857,83.84,1054.0
39.704195,-105.26339,85.12,1056.0
39.704481,-105.265282,86.08,1063.0
39.704519,-105.265551,86.08,1064.0
39.70456,-105.265822,86.08,1065.0
39.7046,-105.266092,86.4,1066.0
39.704639,-105.266364,86.4,1067.0
39.704679,-105.266634,86.08,1068.0
39.704758,-105.267173,85.12,1070.0
39.704798,-105.26744,85.12,1071.0
39.704837,-105.267708,84.8,1072.0
39.704961,-105.268509,84.8,1075.0
39.70516,-105.269847,85.12,1080.0
39.705197,-105.270113,85.44,1081.0
39.705273,-105.270653,85.44,1083.0
39.705313,-105.270921,85.76,1084.0
39.705394,-105.271459,85.44,1086.0
39.705475,-105.271997,85.44,1088.0
39.705513,-105.272264,85.44,1089.0
39.705591,-105.272803,85.76,1091.0
39.705632,-105.273072,85.76,1092.0
39.705753,-105.273888,87.04,1095.0
39.705929,-105.274999,89.6,1099.0
39.706041,-105.275561,91.2,1101.0
39.706106,-105.275841,91.84,1102.0
39.706178,-105.276118,91.84,1103.0
39.706348,-105.276662,91.2,1105.0
39.706441,-105.276928,90.88,1106.0
39.70664,-105.277454,91.2,1108.0
39.706852,-105.277974,91.84,1110.0
39.706959,-105.278234,92.16,1111.0
39.707177,-105.278758,92.8,1113.0
39.707285,-105.279018,92.8,1114.0
39.707507,-105.279547,93.44,1116.0
39.708062,-105.280881,95.04,1121.0
39.708172,-105.28115,95.04,1122.0
39.708284,-105.281416,94.72,1123.0
39.708605,-105.282214,92.48,1126.0
39.708877,-105.283015,89.92,1129.0
39.70901,-105.283561,88.32,1131.0
39.70906,-105.283837,88.0,1132.0
39.7091,-105.284117,88.0,1133.0
39.709151,-105.284679,88.32,1135.0
39.70917,-105.284959,88.0,1136.0
39.709182,-105.285243,88.32,1137.0
39.709258,-105.286647,88.96,1142.0
39.709297,-105.287498,89.28,1145.0
39.709368,-105.288952,92.16,1150.0
39.709387,-105.289245,92.16,1151.0
39.709423,-105.289835,91.84,1153.0
39.709447,-105.290128,91.84,1154.0
39.709475,-105.290416,91.84,1155.0
39.709505,-105.290709,92.16,1156.0
39.709542,-105.291001,92.48,1157.0
39.709624,-105.291587,93.76,1159.0
39.709719,-105.29218,95.04,1161.0
39.70977,-105.292476,95.68,1162.0
39.709886,-105.293073,96.32,1164.0
39.710015,-105.29367,97.92,1166.0
39.710466,-105.295458,98.24,1172.0
39.710546,-105.295758,98.24,1173.0
39.710699,-105.296363,101.12,1175.0
39.710781,-105.296673,101.76,1176.0
39.71094,-105.297292,101.44,1178.0
39.711268,-105.298537,104.32,1182.0
39.711515,-105.299489,104.32,1185.0
39.711922,-105.301064,101.44,1190.0
39.712084,-105.301677,100.16,1192.0
39.712163,-105.301981,99.52,1193.0
39.712241,-105.302284,99.2,1194.0
39.712396,-105.302892,98.88,1196.0
39.712705,-105.30409,98.56,1200.0
39.712862,-105.304691,98.24,1202.0
39.712937,-105.304991,97.6,1203.0
39.71317,-105.305871,95.04,1206.0
39.713246,-105.306162,94.4,1207.0
39.713612,-105.307566,89.6,1212.0
39.71368,-105.307839,89.28,1213.0
39.713747,-105.308112,88.64,1214.0
39.713888,-105.308652,89.28,1216.0
39.713957,-105.308926,89.92,1217.0
39.71403,-105.309198,89.28,1218.0
39.714164,-105.309734,85.76,1220.0
39.714282,-105.312435,86.4,1230.0
39.714228,-105.312702,86.4,1231.0
39.714158,-105.312963,86.08,1232.0
39.714079,-105.313218,86.4,1233.0
39.713505,-105.314413,89.6,1238.0
39.713356,-105.314624,90.56,1239.0
39.713197,-105.314827,91.84,1240.0
39.711611,-105.316608,93.76,1249.0
39.711267,-105.316999,91.52,1251.0
39.711096,-105.317195,91.52,1252.0
39.710924,-105.317389,91.52,1253.0
39.710757,-105.317584,91.52,1254.0
39.710246,-105.318168,92.16,1257.0
39.709911,-105.318573,92.8,1259.0
39.709741,-105.318778,93.12,1260.0
39.709075,-105.319627,95.68,1264.0
39.708742,-105.320068,96.64,1266.0
39.708411,-105.320523,97.92,1268.0
39.708079,-105.320985,98.24,1270.0
39.707921,-105.32122,98.24,1271.0
39.707761,-105.321458,98.24,1272.0
39.70729,-105.322178,98.56,1275.0
39.707132,-105.322417,98.56,1276.0
39.706821,-105.322905,98.88,1278.0
39.70523,-105.325342,97.28,1288.0
39.705073,-105.325582,97.28,1289.0
39.704757,-105.326061,98.24,1291.0
39.704598,-105.326298,97.6,1292.0
39.704128,-105.327016,97.28,1295.0
39.70352,-105.327947,93.44,1299.0
39.703372,-105.328178,92.16,1300.0
39.703081,-105.328628,92.8,1302.0
39.702783,-105.329079,91.52,1304.0
39.702641,-105.329309,90.88,1305.0
39.702503,-105.329541,91.84,1306.0
39.702369,-105.329782,92.16,1307.0
39.702247,-105.330031,92.48,1308.0
39.702036,-105.330565,93.76,1310.0
39.701952,-105.330847,94.4,1311.0
39.701872,-105.331133,95.36,1312.0
39.701798,-105.331425,96.0,1313.0
39.701685,-105.332027,97.28,1315.0
39.701626,-105.33265,98.24,1317.0
39.701616,-105.332965,98.56,1318.0
39.701617,-105.333283,98.88,1319.0
39.701715,-105.33424,100.48,1322.0
39.702009,-105.335471,97.28,1326.0
39.70227,-105.336323,92.16,1329.0
39.702439,-105.336867,89.92,1331.0
39.702605,-105.337392,86.08,1333.0
39.70278,-105.337904,87.36,1335.0
39.702864,-105.338163,87.68,1336.0
39.702945,-105.338425,88.32,1337.0
39.703027,-105.338687,88.0,1338.0
39.703188,-105.33921,87.36,1340.0
39.703268,-105.339469,87.04,1341.0
39.703426,-105.339993,88.0,1343.0
39.703506,-105.340255,88.32,1344.0
39.703848,-105.341318,91.52,1348.0
39.704153,-105.342109,92.48,1351.0
39.704266,-105.342368,92.16,1352.0
39.704383,-105.342621,92.16,1353.0
39.704642,-105.343114,92.8,1355.0
39.704921,-105.343589,93.76,1357.0
39.705214,-105.344057,94.72,1359.0
39.705538,-105.344507,96.32,1361.0
39.705715,-105.344719,97.6,1362.0
39.706089,-105.345129,99.84,1364.0
39.706686,-105.345731,104.0,1367.0
39.706893,-105.345933,105.28,1368.0
39.707311,-105.346346,105.28,1370.0
39.707516,-105.346551,104.32,1371.0
39.707926,-105.346958,103.04,1373.0
39.708717,-105.34777,101.12,1377.0
39.708904,-105.347982,100.8,1378.0
39.709272,-105.348422,101.44,1380.0
39.709452,-105.34865,102.08,1381.0
39.709799,-105.349134,102.72,1383.0
39.71029,-105.349893,101.76,1386.0
39.710438,-105.350156,101.12,1387.0
39.711341,-105.352075,100.8,1394.0
39.711556,-105.352665,101.76,1396.0
39.712074,-105.35453,104.32,1402.0
39.712142,-105.354852,104.64,1403.0
39.712258,-105.35551,104.32,1405.0
39.712418,-105.356832,103.04,1409.0
39.712475,-105.358477,102.08,1414.0
39.712485,-105.359133,102.08,1416.0
39.712492,-105.359788,101.12,1418.0
39.712496,-105.360112,100.48,1419.0
39.712511,-105.361712,97.28,1424.0
39.712513,-105.362023,96.96,1425.0
39.712513,-105.362333,96.32,1426.0
39.71253,-105.36383,88.32,1431.0
39.712534,-105.364111,86.72,1432.0
39.712544,-105.364393,86.08,1433.0
39.712564,-105.364669,85.44,1434.0
39.712599,-105.364942,85.12,1435.0
39.712641,-105.365211,85.76,1436.0
39.712689,-105.365478,86.4,1437.0
39.71282,-105.366009,88.0,1439.0
39.712897,-105.366273,88.32,1440.0
39.713094,-105.366784,88.96,1442.0
39.713588,-105.367708,86.08,1446.0
39.713726,-105.367917,85.12,1447.0
39.713864,-105.368123,84.48,1448.0
39.714003,-105.368325,84.48,1449.0
39.714423,-105.368928,83.84,1452.0
39.71495,-105.369762,84.48,1456.0
39.71507,-105.369986,84.8,1457.0
39.715182,-105.370216,85.12,1458.0
39.715287,-105.370453,85.76,1459.0
39.715477,-105.370949,87.36,1461.0
39.715633,-105.371476,89.6,1463.0
39.7157,-105.371749,90.56,1464.0
39.715757,-105.372031,91.52,1465.0
39.715802,-105.37232,93.12,1466.0
39.715869,-105.372914,95.04,1468.0
39.715765,-105.37496,91.52,1475.0
39.715709,-105.375245,92.8,1476.0
39.71541,-105.376398,95.68,1480.0
39.715333,-105.376686,94.4,1481.0
39.715254,-105.376972,93.44,1482.0
39.715036,-105.377816,90.24,1485.0
39.714979,-105.378095,88.96,1486.0
